Thu Jul  4 11:44:17 2013, (0 clock):	Start log file
Thu Jul  4 11:44:17 2013, (0 clock):	Parameters loaded.
Thu Jul  4 11:44:17 2013, (0 clock):	controls:
  fixedElevationChange: 2
  bounds:
    - 200
    - 0
objective:
  types:
    - TEE
    - SH
  drainedAreaThreshold: 4
state:
  cell:
    area: 1
    length: 1000
    width: 1000
  dimensions:
    - 51
    - 51
  initial:
    filename: demRect.data
    sourceType: PYRAMID
constrain:
  massConstrainEnabled: true
  massVariationTolerance: 0.01
hydrologicalParameters:
  rainfallExcess: 10
  runoffCoeff: 1
interpolator:
  parameters:
    - 3
    - 15
    - 2
  type: IDW
Thu Jul  4 11:44:17 2013, (20000 clock):	Base DEM: TEE = 9.78317e+06, SH = 0, 
Thu Jul  4 11:44:28 2013, (9650000 clock):	1000 evaluated; 0 wrong controls; 1000 violate mass constrain.
Thu Jul  4 16:16:04 2013, (16008070000 clock):	697000 evaluated; 0 wrong controls; 240403 violate mass constrain.
Thu Jul  4 16:16:32 2013, (16035710000 clock):	698000 evaluated; 0 wrong controls; 240512 violate mass constrain.
Thu Jul  4 16:17:00 2013, (16063630000 clock):	699000 evaluated; 0 wrong controls; 240610 violate mass constrain.
Thu Jul  4 16:17:29 2013, (16091670000 clock):	700000 evaluated; 0 wrong controls; 240700 violate mass constrain.
Thu Jul  4 16:17:57 2013, (16119190000 clock):	701000 evaluated; 0 wrong controls; 240795 violate mass constrain.
Thu Jul  4 16:18:22 2013, (16144360000 clock):	702000 evaluated; 0 wrong controls; 241064 violate mass constrain.
Thu Jul  4 16:18:31 2013, (16153160000 clock):	703000 evaluated; 0 wrong controls; 242064 violate mass constrain.
Thu Jul  4 16:18:46 2013, (16167030000 clock):	704000 evaluated; 0 wrong controls; 242825 violate mass constrain.
Thu Jul  4 16:19:12 2013, (16192360000 clock):	705000 evaluated; 0 wrong controls; 243049 violate mass constrain.
Thu Jul  4 16:19:39 2013, (16219670000 clock):	706000 evaluated; 0 wrong controls; 243263 violate mass constrain.
Thu Jul  4 16:20:07 2013, (16247060000 clock):	707000 evaluated; 0 wrong controls; 243418 violate mass constrain.
Thu Jul  4 16:20:35 2013, (16274660000 clock):	708000 evaluated; 0 wrong controls; 243536 violate mass constrain.
Thu Jul  4 16:21:04 2013, (16303120000 clock):	709000 evaluated; 0 wrong controls; 243639 violate mass constrain.
Thu Jul  4 16:21:34 2013, (16332920000 clock):	710000 evaluated; 0 wrong controls; 243726 violate mass constrain.
Thu Jul  4 16:22:03 2013, (16361390000 clock):	711000 evaluated; 0 wrong controls; 243836 violate mass constrain.
Thu Jul  4 16:22:31 2013, (16388780000 clock):	712000 evaluated; 0 wrong controls; 243995 violate mass constrain.
Thu Jul  4 16:22:41 2013, (16397710000 clock):	713000 evaluated; 0 wrong controls; 244994 violate mass constrain.
Thu Jul  4 16:22:57 2013, (16414030000 clock):	714000 evaluated; 0 wrong controls; 245636 violate mass constrain.
Thu Jul  4 16:23:22 2013, (16438330000 clock):	715000 evaluated; 0 wrong controls; 245910 violate mass constrain.
Thu Jul  4 16:23:48 2013, (16464250000 clock):	716000 evaluated; 0 wrong controls; 246085 violate mass constrain.
Thu Jul  4 16:24:17 2013, (16492250000 clock):	717000 evaluated; 0 wrong controls; 246226 violate mass constrain.
Thu Jul  4 16:24:45 2013, (16520280000 clock):	718000 evaluated; 0 wrong controls; 246336 violate mass constrain.
Thu Jul  4 16:25:14 2013, (16548810000 clock):	719000 evaluated; 0 wrong controls; 246450 violate mass constrain.
Thu Jul  4 16:25:43 2013, (16576910000 clock):	720000 evaluated; 0 wrong controls; 246550 violate mass constrain.
Thu Jul  4 16:26:12 2013, (16605360000 clock):	721000 evaluated; 0 wrong controls; 246629 violate mass constrain.
Thu Jul  4 16:26:40 2013, (16633100000 clock):	722000 evaluated; 0 wrong controls; 246732 violate mass constrain.
Thu Jul  4 16:26:50 2013, (16642380000 clock):	723000 evaluated; 0 wrong controls; 247714 violate mass constrain.
Thu Jul  4 16:27:06 2013, (16658150000 clock):	724000 evaluated; 0 wrong controls; 248406 violate mass constrain.
Thu Jul  4 16:27:30 2013, (16682010000 clock):	725000 evaluated; 0 wrong controls; 248686 violate mass constrain.
Thu Jul  4 16:27:57 2013, (16708080000 clock):	726000 evaluated; 0 wrong controls; 248886 violate mass constrain.
Thu Jul  4 16:28:23 2013, (16734430000 clock):	727000 evaluated; 0 wrong controls; 249047 violate mass constrain.
Thu Jul  4 16:28:49 2013, (16759990000 clock):	728000 evaluated; 0 wrong controls; 249228 violate mass constrain.
Thu Jul  4 16:29:17 2013, (16787390000 clock):	729000 evaluated; 0 wrong controls; 249371 violate mass constrain.
Thu Jul  4 16:29:45 2013, (16814910000 clock):	730000 evaluated; 0 wrong controls; 249504 violate mass constrain.
Thu Jul  4 16:30:13 2013, (16842210000 clock):	731000 evaluated; 0 wrong controls; 249617 violate mass constrain.
Thu Jul  4 16:30:41 2013, (16869990000 clock):	732000 evaluated; 0 wrong controls; 249723 violate mass constrain.
Thu Jul  4 16:30:53 2013, (16881160000 clock):	733000 evaluated; 0 wrong controls; 250621 violate mass constrain.
Thu Jul  4 16:31:05 2013, (16893440000 clock):	734000 evaluated; 0 wrong controls; 251446 violate mass constrain.
Thu Jul  4 16:31:31 2013, (16918920000 clock):	735000 evaluated; 0 wrong controls; 251667 violate mass constrain.
Thu Jul  4 16:31:58 2013, (16945020000 clock):	736000 evaluated; 0 wrong controls; 251835 violate mass constrain.
Thu Jul  4 16:32:26 2013, (16972220000 clock):	737000 evaluated; 0 wrong controls; 251975 violate mass constrain.
Thu Jul  4 16:32:54 2013, (17000170000 clock):	738000 evaluated; 0 wrong controls; 252097 violate mass constrain.
Thu Jul  4 16:33:23 2013, (17029240000 clock):	739000 evaluated; 0 wrong controls; 252208 violate mass constrain.
Thu Jul  4 16:33:53 2013, (17058150000 clock):	740000 evaluated; 0 wrong controls; 252305 violate mass constrain.
Thu Jul  4 16:34:21 2013, (17086270000 clock):	741000 evaluated; 0 wrong controls; 252418 violate mass constrain.
Thu Jul  4 16:34:50 2013, (17114400000 clock):	742000 evaluated; 0 wrong controls; 252517 violate mass constrain.
Thu Jul  4 16:35:04 2013, (17127890000 clock):	743000 evaluated; 0 wrong controls; 253320 violate mass constrain.
Thu Jul  4 16:35:14 2013, (17137170000 clock):	744000 evaluated; 0 wrong controls; 254304 violate mass constrain.
Thu Jul  4 16:35:37 2013, (17159910000 clock):	745000 evaluated; 0 wrong controls; 254659 violate mass constrain.
Thu Jul  4 16:36:03 2013, (17185760000 clock):	746000 evaluated; 0 wrong controls; 254874 violate mass constrain.
Thu Jul  4 16:36:31 2013, (17212840000 clock):	747000 evaluated; 0 wrong controls; 255004 violate mass constrain.
Thu Jul  4 16:36:59 2013, (17240300000 clock):	748000 evaluated; 0 wrong controls; 255139 violate mass constrain.
Thu Jul  4 16:37:26 2013, (17267540000 clock):	749000 evaluated; 0 wrong controls; 255263 violate mass constrain.
Thu Jul  4 16:37:56 2013, (17296330000 clock):	750000 evaluated; 0 wrong controls; 255399 violate mass constrain.
Thu Jul  4 16:38:24 2013, (17323980000 clock):	751000 evaluated; 0 wrong controls; 255523 violate mass constrain.
Thu Jul  4 16:38:52 2013, (17352160000 clock):	752000 evaluated; 0 wrong controls; 255621 violate mass constrain.
Thu Jul  4 16:39:07 2013, (17366840000 clock):	753000 evaluated; 0 wrong controls; 256338 violate mass constrain.
Thu Jul  4 16:39:18 2013, (17377000000 clock):	754000 evaluated; 0 wrong controls; 257273 violate mass constrain.
Thu Jul  4 16:39:42 2013, (17400990000 clock):	755000 evaluated; 0 wrong controls; 257560 violate mass constrain.
Thu Jul  4 16:40:09 2013, (17427030000 clock):	756000 evaluated; 0 wrong controls; 257760 violate mass constrain.
Thu Jul  4 16:40:37 2013, (17454480000 clock):	757000 evaluated; 0 wrong controls; 257905 violate mass constrain.
Thu Jul  4 16:41:05 2013, (17481950000 clock):	758000 evaluated; 0 wrong controls; 258027 violate mass constrain.
Thu Jul  4 16:41:33 2013, (17509110000 clock):	759000 evaluated; 0 wrong controls; 258146 violate mass constrain.
Thu Jul  4 16:42:01 2013, (17536740000 clock):	760000 evaluated; 0 wrong controls; 258267 violate mass constrain.
Thu Jul  4 16:42:30 2013, (17565620000 clock):	761000 evaluated; 0 wrong controls; 258363 violate mass constrain.
Thu Jul  4 16:42:58 2013, (17593000000 clock):	762000 evaluated; 0 wrong controls; 258461 violate mass constrain.
Thu Jul  4 16:43:15 2013, (17609720000 clock):	763000 evaluated; 0 wrong controls; 259089 violate mass constrain.
Thu Jul  4 16:43:25 2013, (17618670000 clock):	764000 evaluated; 0 wrong controls; 260087 violate mass constrain.
Thu Jul  4 16:43:43 2013, (17636120000 clock):	765000 evaluated; 0 wrong controls; 260683 violate mass constrain.
Thu Jul  4 16:44:07 2013, (17660170000 clock):	766000 evaluated; 0 wrong controls; 260962 violate mass constrain.
Thu Jul  4 16:44:34 2013, (17686660000 clock):	767000 evaluated; 0 wrong controls; 261160 violate mass constrain.
Thu Jul  4 16:45:01 2013, (17712760000 clock):	768000 evaluated; 0 wrong controls; 261320 violate mass constrain.
Thu Jul  4 16:45:28 2013, (17739580000 clock):	769000 evaluated; 0 wrong controls; 261441 violate mass constrain.
Thu Jul  4 16:45:57 2013, (17767760000 clock):	770000 evaluated; 0 wrong controls; 261549 violate mass constrain.
Thu Jul  4 16:46:25 2013, (17795970000 clock):	771000 evaluated; 0 wrong controls; 261634 violate mass constrain.
Thu Jul  4 16:46:54 2013, (17824420000 clock):	772000 evaluated; 0 wrong controls; 261718 violate mass constrain.
Thu Jul  4 16:47:13 2013, (17842670000 clock):	773000 evaluated; 0 wrong controls; 262251 violate mass constrain.
Thu Jul  4 16:47:23 2013, (17851760000 clock):	774000 evaluated; 0 wrong controls; 263240 violate mass constrain.
Thu Jul  4 16:47:46 2013, (17874400000 clock):	775000 evaluated; 0 wrong controls; 263599 violate mass constrain.
Thu Jul  4 16:48:12 2013, (17900030000 clock):	776000 evaluated; 0 wrong controls; 263815 violate mass constrain.
Thu Jul  4 16:48:39 2013, (17927000000 clock):	777000 evaluated; 0 wrong controls; 263993 violate mass constrain.
Thu Jul  4 16:49:07 2013, (17954100000 clock):	778000 evaluated; 0 wrong controls; 264115 violate mass constrain.
Thu Jul  4 16:49:35 2013, (17982200000 clock):	779000 evaluated; 0 wrong controls; 264219 violate mass constrain.
Thu Jul  4 16:50:04 2013, (18010540000 clock):	780000 evaluated; 0 wrong controls; 264323 violate mass constrain.
Thu Jul  4 16:50:33 2013, (18038380000 clock):	781000 evaluated; 0 wrong controls; 264426 violate mass constrain.
Thu Jul  4 16:51:02 2013, (18067460000 clock):	782000 evaluated; 0 wrong controls; 264520 violate mass constrain.
Thu Jul  4 16:51:24 2013, (18088620000 clock):	783000 evaluated; 0 wrong controls; 264956 violate mass constrain.
Thu Jul  4 16:51:33 2013, (18097720000 clock):	784000 evaluated; 0 wrong controls; 265950 violate mass constrain.
Thu Jul  4 16:51:56 2013, (18120260000 clock):	785000 evaluated; 0 wrong controls; 266337 violate mass constrain.
Thu Jul  4 16:52:23 2013, (18146810000 clock):	786000 evaluated; 0 wrong controls; 266521 violate mass constrain.
Thu Jul  4 16:52:52 2013, (18174720000 clock):	787000 evaluated; 0 wrong controls; 266670 violate mass constrain.
Thu Jul  4 16:53:20 2013, (18202250000 clock):	788000 evaluated; 0 wrong controls; 266783 violate mass constrain.
Thu Jul  4 16:53:49 2013, (18230670000 clock):	789000 evaluated; 0 wrong controls; 266892 violate mass constrain.
Thu Jul  4 16:54:17 2013, (18258630000 clock):	790000 evaluated; 0 wrong controls; 266982 violate mass constrain.
Thu Jul  4 16:54:46 2013, (18287120000 clock):	791000 evaluated; 0 wrong controls; 267078 violate mass constrain.
Thu Jul  4 16:55:15 2013, (18315000000 clock):	792000 evaluated; 0 wrong controls; 267167 violate mass constrain.
Thu Jul  4 16:55:38 2013, (18337390000 clock):	793000 evaluated; 0 wrong controls; 267510 violate mass constrain.
Thu Jul  4 16:55:47 2013, (18346490000 clock):	794000 evaluated; 0 wrong controls; 268486 violate mass constrain.
Thu Jul  4 16:56:11 2013, (18369860000 clock):	795000 evaluated; 0 wrong controls; 268805 violate mass constrain.
Thu Jul  4 16:56:37 2013, (18395890000 clock):	796000 evaluated; 0 wrong controls; 269008 violate mass constrain.
Thu Jul  4 16:57:05 2013, (18422650000 clock):	797000 evaluated; 0 wrong controls; 269203 violate mass constrain.
Thu Jul  4 16:57:32 2013, (18449720000 clock):	798000 evaluated; 0 wrong controls; 269355 violate mass constrain.
Thu Jul  4 16:58:01 2013, (18478450000 clock):	799000 evaluated; 0 wrong controls; 269451 violate mass constrain.
Thu Jul  4 16:58:30 2013, (18506380000 clock):	800000 evaluated; 0 wrong controls; 269558 violate mass constrain.
Thu Jul  4 16:58:59 2013, (18535470000 clock):	801000 evaluated; 0 wrong controls; 269649 violate mass constrain.
Thu Jul  4 16:59:29 2013, (18564230000 clock):	802000 evaluated; 0 wrong controls; 269750 violate mass constrain.
Thu Jul  4 16:59:53 2013, (18588320000 clock):	803000 evaluated; 0 wrong controls; 270011 violate mass constrain.
Thu Jul  4 17:00:02 2013, (18597050000 clock):	804000 evaluated; 0 wrong controls; 271011 violate mass constrain.
Thu Jul  4 17:00:16 2013, (18610520000 clock):	805000 evaluated; 0 wrong controls; 271796 violate mass constrain.
Thu Jul  4 17:00:43 2013, (18636600000 clock):	806000 evaluated; 0 wrong controls; 271991 violate mass constrain.
Thu Jul  4 17:01:11 2013, (18664430000 clock):	807000 evaluated; 0 wrong controls; 272143 violate mass constrain.
Thu Jul  4 17:01:39 2013, (18691210000 clock):	808000 evaluated; 0 wrong controls; 272287 violate mass constrain.
Thu Jul  4 17:02:07 2013, (18719580000 clock):	809000 evaluated; 0 wrong controls; 272394 violate mass constrain.
Thu Jul  4 17:02:36 2013, (18747580000 clock):	810000 evaluated; 0 wrong controls; 272504 violate mass constrain.
Thu Jul  4 17:03:05 2013, (18776310000 clock):	811000 evaluated; 0 wrong controls; 272611 violate mass constrain.
Thu Jul  4 17:03:34 2013, (18804500000 clock):	812000 evaluated; 0 wrong controls; 272696 violate mass constrain.
Thu Jul  4 17:04:01 2013, (18830860000 clock):	813000 evaluated; 0 wrong controls; 272878 violate mass constrain.
Thu Jul  4 17:04:10 2013, (18840000000 clock):	814000 evaluated; 0 wrong controls; 273878 violate mass constrain.
Thu Jul  4 17:04:24 2013, (18853700000 clock):	815000 evaluated; 0 wrong controls; 274678 violate mass constrain.
Thu Jul  4 17:04:49 2013, (18877940000 clock):	816000 evaluated; 0 wrong controls; 274968 violate mass constrain.
Thu Jul  4 17:05:16 2013, (18904850000 clock):	817000 evaluated; 0 wrong controls; 275133 violate mass constrain.
Thu Jul  4 17:05:45 2013, (18932480000 clock):	818000 evaluated; 0 wrong controls; 275273 violate mass constrain.
Thu Jul  4 17:06:12 2013, (18959080000 clock):	819000 evaluated; 0 wrong controls; 275427 violate mass constrain.
Thu Jul  4 17:06:40 2013, (18987380000 clock):	820000 evaluated; 0 wrong controls; 275518 violate mass constrain.
Thu Jul  4 17:07:10 2013, (19016060000 clock):	821000 evaluated; 0 wrong controls; 275616 violate mass constrain.
Thu Jul  4 17:07:38 2013, (19043460000 clock):	822000 evaluated; 0 wrong controls; 275716 violate mass constrain.
Thu Jul  4 17:08:06 2013, (19071830000 clock):	823000 evaluated; 0 wrong controls; 275803 violate mass constrain.
Thu Jul  4 17:08:16 2013, (19081040000 clock):	824000 evaluated; 0 wrong controls; 276794 violate mass constrain.
Thu Jul  4 17:08:26 2013, (19090860000 clock):	825000 evaluated; 0 wrong controls; 277742 violate mass constrain.
Thu Jul  4 17:08:50 2013, (19114390000 clock):	826000 evaluated; 0 wrong controls; 278057 violate mass constrain.
Thu Jul  4 17:09:18 2013, (19141280000 clock):	827000 evaluated; 0 wrong controls; 278208 violate mass constrain.
Thu Jul  4 17:09:45 2013, (19167720000 clock):	828000 evaluated; 0 wrong controls; 278354 violate mass constrain.
Thu Jul  4 17:10:12 2013, (19195070000 clock):	829000 evaluated; 0 wrong controls; 278485 violate mass constrain.
Thu Jul  4 17:10:41 2013, (19223240000 clock):	830000 evaluated; 0 wrong controls; 278577 violate mass constrain.
Thu Jul  4 17:11:11 2013, (19252460000 clock):	831000 evaluated; 0 wrong controls; 278662 violate mass constrain.
Thu Jul  4 17:11:40 2013, (19281230000 clock):	832000 evaluated; 0 wrong controls; 278733 violate mass constrain.
Thu Jul  4 17:12:10 2013, (19310450000 clock):	833000 evaluated; 0 wrong controls; 278811 violate mass constrain.
Thu Jul  4 17:12:21 2013, (19321380000 clock):	834000 evaluated; 0 wrong controls; 279708 violate mass constrain.
Thu Jul  4 17:12:38 2013, (19337720000 clock):	835000 evaluated; 0 wrong controls; 280356 violate mass constrain.
Thu Jul  4 17:13:05 2013, (19364530000 clock):	836000 evaluated; 0 wrong controls; 280531 violate mass constrain.
Thu Jul  4 17:13:34 2013, (19393240000 clock):	837000 evaluated; 0 wrong controls; 280646 violate mass constrain.
Thu Jul  4 17:14:04 2013, (19422310000 clock):	838000 evaluated; 0 wrong controls; 280747 violate mass constrain.
Thu Jul  4 17:14:32 2013, (19450170000 clock):	839000 evaluated; 0 wrong controls; 280854 violate mass constrain.
Thu Jul  4 17:15:01 2013, (19477870000 clock):	840000 evaluated; 0 wrong controls; 280964 violate mass constrain.
Thu Jul  4 17:15:30 2013, (19506670000 clock):	841000 evaluated; 0 wrong controls; 281048 violate mass constrain.
Thu Jul  4 17:15:59 2013, (19535780000 clock):	842000 evaluated; 0 wrong controls; 281137 violate mass constrain.
Thu Jul  4 17:16:28 2013, (19563830000 clock):	843000 evaluated; 0 wrong controls; 281230 violate mass constrain.
Thu Jul  4 17:16:41 2013, (19576870000 clock):	844000 evaluated; 0 wrong controls; 282038 violate mass constrain.
Thu Jul  4 17:16:53 2013, (19588220000 clock):	845000 evaluated; 0 wrong controls; 282927 violate mass constrain.
Thu Jul  4 17:17:19 2013, (19613150000 clock):	846000 evaluated; 0 wrong controls; 283197 violate mass constrain.
Thu Jul  4 17:17:46 2013, (19639910000 clock):	847000 evaluated; 0 wrong controls; 283353 violate mass constrain.
Thu Jul  4 17:18:13 2013, (19666900000 clock):	848000 evaluated; 0 wrong controls; 283489 violate mass constrain.
Thu Jul  4 17:18:41 2013, (19694290000 clock):	849000 evaluated; 0 wrong controls; 283609 violate mass constrain.
Thu Jul  4 17:19:10 2013, (19722130000 clock):	850000 evaluated; 0 wrong controls; 283720 violate mass constrain.
Thu Jul  4 17:19:38 2013, (19750440000 clock):	851000 evaluated; 0 wrong controls; 283817 violate mass constrain.
Thu Jul  4 17:20:07 2013, (19778820000 clock):	852000 evaluated; 0 wrong controls; 283913 violate mass constrain.
Thu Jul  4 17:20:36 2013, (19807100000 clock):	853000 evaluated; 0 wrong controls; 283994 violate mass constrain.
Thu Jul  4 17:20:51 2013, (19821960000 clock):	854000 evaluated; 0 wrong controls; 284714 violate mass constrain.
Thu Jul  4 17:21:01 2013, (19831600000 clock):	855000 evaluated; 0 wrong controls; 285677 violate mass constrain.
Thu Jul  4 17:21:26 2013, (19855780000 clock):	856000 evaluated; 0 wrong controls; 285984 violate mass constrain.
Thu Jul  4 17:21:53 2013, (19882640000 clock):	857000 evaluated; 0 wrong controls; 286178 violate mass constrain.
Thu Jul  4 17:22:21 2013, (19909540000 clock):	858000 evaluated; 0 wrong controls; 286350 violate mass constrain.
