Thu Jul  4 11:44:19 2013, (0 clock):	Start log file
Thu Jul  4 11:44:19 2013, (0 clock):	Parameters loaded.
Thu Jul  4 11:44:19 2013, (0 clock):	controls:
  fixedElevationChange: 2
  bounds:
    - 200
    - 0
objective:
  types:
    - TEE
    - SH
  drainedAreaThreshold: 4
state:
  cell:
    area: 1
    length: 1000
    width: 1000
  dimensions:
    - 51
    - 51
  initial:
    filename: demRect.data
    sourceType: PYRAMID
constrain:
  massConstrainEnabled: true
  massVariationTolerance: 0.01
hydrologicalParameters:
  rainfallExcess: 10
  runoffCoeff: 1
interpolator:
  parameters:
    - 3
    - 15
    - 2
  type: IDW
Thu Jul  4 11:44:19 2013, (10000 clock):	Base DEM: TEE = 9.78317e+06, SH = 0, 
Thu Jul  4 11:44:30 2013, (9600000 clock):	1000 evaluated; 0 wrong controls; 1000 violate mass constrain.
Thu Jul  4 15:44:18 2013, (14131230000 clock):	646000 evaluated; 0 wrong controls; 281325 violate mass constrain.
Thu Jul  4 15:44:40 2013, (14153670000 clock):	647000 evaluated; 0 wrong controls; 281709 violate mass constrain.
Thu Jul  4 15:45:03 2013, (14175940000 clock):	648000 evaluated; 0 wrong controls; 282128 violate mass constrain.
Thu Jul  4 15:45:26 2013, (14198220000 clock):	649000 evaluated; 0 wrong controls; 282556 violate mass constrain.
Thu Jul  4 15:45:48 2013, (14219680000 clock):	650000 evaluated; 0 wrong controls; 283029 violate mass constrain.
Thu Jul  4 15:46:08 2013, (14239760000 clock):	651000 evaluated; 0 wrong controls; 283535 violate mass constrain.
Thu Jul  4 15:46:21 2013, (14251960000 clock):	652000 evaluated; 0 wrong controls; 284393 violate mass constrain.
Thu Jul  4 15:46:31 2013, (14261400000 clock):	653000 evaluated; 0 wrong controls; 285376 violate mass constrain.
Thu Jul  4 15:46:53 2013, (14283500000 clock):	654000 evaluated; 0 wrong controls; 285802 violate mass constrain.
Thu Jul  4 15:47:16 2013, (14305610000 clock):	655000 evaluated; 0 wrong controls; 286208 violate mass constrain.
Thu Jul  4 15:47:38 2013, (14327470000 clock):	656000 evaluated; 0 wrong controls; 286623 violate mass constrain.
Thu Jul  4 15:47:59 2013, (14348470000 clock):	657000 evaluated; 0 wrong controls; 287100 violate mass constrain.
Thu Jul  4 15:48:21 2013, (14369410000 clock):	658000 evaluated; 0 wrong controls; 287584 violate mass constrain.
Thu Jul  4 15:48:42 2013, (14390700000 clock):	659000 evaluated; 0 wrong controls; 288070 violate mass constrain.
Thu Jul  4 15:49:03 2013, (14411420000 clock):	660000 evaluated; 0 wrong controls; 288562 violate mass constrain.
Thu Jul  4 15:49:25 2013, (14432410000 clock):	661000 evaluated; 0 wrong controls; 289046 violate mass constrain.
Thu Jul  4 15:49:39 2013, (14445700000 clock):	662000 evaluated; 0 wrong controls; 289843 violate mass constrain.
Thu Jul  4 15:49:49 2013, (14455380000 clock):	663000 evaluated; 0 wrong controls; 290813 violate mass constrain.
Thu Jul  4 15:50:11 2013, (14477170000 clock):	664000 evaluated; 0 wrong controls; 291231 violate mass constrain.
Thu Jul  4 15:50:32 2013, (14497570000 clock):	665000 evaluated; 0 wrong controls; 291707 violate mass constrain.
Thu Jul  4 15:50:53 2013, (14518400000 clock):	666000 evaluated; 0 wrong controls; 292172 violate mass constrain.
Thu Jul  4 15:51:14 2013, (14539470000 clock):	667000 evaluated; 0 wrong controls; 292638 violate mass constrain.
Thu Jul  4 15:51:34 2013, (14559290000 clock):	668000 evaluated; 0 wrong controls; 293146 violate mass constrain.
Thu Jul  4 15:51:54 2013, (14578620000 clock):	669000 evaluated; 0 wrong controls; 293675 violate mass constrain.
Thu Jul  4 15:52:14 2013, (14597590000 clock):	670000 evaluated; 0 wrong controls; 294210 violate mass constrain.
Thu Jul  4 15:52:33 2013, (14616680000 clock):	671000 evaluated; 0 wrong controls; 294752 violate mass constrain.
Thu Jul  4 15:52:47 2013, (14630520000 clock):	672000 evaluated; 0 wrong controls; 295535 violate mass constrain.
Thu Jul  4 15:52:56 2013, (14639300000 clock):	673000 evaluated; 0 wrong controls; 296534 violate mass constrain.
Thu Jul  4 15:53:16 2013, (14658290000 clock):	674000 evaluated; 0 wrong controls; 297108 violate mass constrain.
Thu Jul  4 15:53:39 2013, (14681570000 clock):	675000 evaluated; 0 wrong controls; 297501 violate mass constrain.
Thu Jul  4 15:54:04 2013, (14705570000 clock):	676000 evaluated; 0 wrong controls; 297853 violate mass constrain.
Thu Jul  4 15:54:28 2013, (14729550000 clock):	677000 evaluated; 0 wrong controls; 298204 violate mass constrain.
Thu Jul  4 15:54:50 2013, (14750910000 clock):	678000 evaluated; 0 wrong controls; 298640 violate mass constrain.
Thu Jul  4 15:55:12 2013, (14772360000 clock):	679000 evaluated; 0 wrong controls; 299099 violate mass constrain.
Thu Jul  4 15:55:33 2013, (14793400000 clock):	680000 evaluated; 0 wrong controls; 299578 violate mass constrain.
Thu Jul  4 15:55:55 2013, (14814920000 clock):	681000 evaluated; 0 wrong controls; 300023 violate mass constrain.
Thu Jul  4 15:56:12 2013, (14831710000 clock):	682000 evaluated; 0 wrong controls; 300679 violate mass constrain.
Thu Jul  4 15:56:22 2013, (14840620000 clock):	683000 evaluated; 0 wrong controls; 301679 violate mass constrain.
Thu Jul  4 15:56:35 2013, (14853440000 clock):	684000 evaluated; 0 wrong controls; 302518 violate mass constrain.
Thu Jul  4 15:56:59 2013, (14877570000 clock):	685000 evaluated; 0 wrong controls; 302837 violate mass constrain.
Thu Jul  4 15:57:24 2013, (14901610000 clock):	686000 evaluated; 0 wrong controls; 303189 violate mass constrain.
Thu Jul  4 15:57:48 2013, (14924900000 clock):	687000 evaluated; 0 wrong controls; 303561 violate mass constrain.
Thu Jul  4 15:58:09 2013, (14945880000 clock):	688000 evaluated; 0 wrong controls; 304038 violate mass constrain.
Thu Jul  4 15:58:29 2013, (14965530000 clock):	689000 evaluated; 0 wrong controls; 304559 violate mass constrain.
Thu Jul  4 15:58:49 2013, (14984790000 clock):	690000 evaluated; 0 wrong controls; 305132 violate mass constrain.
Thu Jul  4 15:59:08 2013, (15003880000 clock):	691000 evaluated; 0 wrong controls; 305669 violate mass constrain.
Thu Jul  4 15:59:24 2013, (15019370000 clock):	692000 evaluated; 0 wrong controls; 306366 violate mass constrain.
Thu Jul  4 15:59:33 2013, (15028180000 clock):	693000 evaluated; 0 wrong controls; 307366 violate mass constrain.
Thu Jul  4 15:59:50 2013, (15043960000 clock):	694000 evaluated; 0 wrong controls; 308087 violate mass constrain.
Thu Jul  4 16:00:15 2013, (15068640000 clock):	695000 evaluated; 0 wrong controls; 308392 violate mass constrain.
Thu Jul  4 16:00:38 2013, (15091330000 clock):	696000 evaluated; 0 wrong controls; 308779 violate mass constrain.
Thu Jul  4 16:01:00 2013, (15113250000 clock):	697000 evaluated; 0 wrong controls; 309206 violate mass constrain.
Thu Jul  4 16:01:23 2013, (15135340000 clock):	698000 evaluated; 0 wrong controls; 309638 violate mass constrain.
Thu Jul  4 16:01:43 2013, (15155620000 clock):	699000 evaluated; 0 wrong controls; 310151 violate mass constrain.
Thu Jul  4 16:02:04 2013, (15175580000 clock):	700000 evaluated; 0 wrong controls; 310638 violate mass constrain.
Thu Jul  4 16:02:24 2013, (15195120000 clock):	701000 evaluated; 0 wrong controls; 311151 violate mass constrain.
Thu Jul  4 16:02:41 2013, (15212340000 clock):	702000 evaluated; 0 wrong controls; 311780 violate mass constrain.
Thu Jul  4 16:02:50 2013, (15221100000 clock):	703000 evaluated; 0 wrong controls; 312780 violate mass constrain.
Thu Jul  4 16:03:05 2013, (15235110000 clock):	704000 evaluated; 0 wrong controls; 313543 violate mass constrain.
Thu Jul  4 16:03:27 2013, (15257180000 clock):	705000 evaluated; 0 wrong controls; 313968 violate mass constrain.
Thu Jul  4 16:03:50 2013, (15279720000 clock):	706000 evaluated; 0 wrong controls; 314388 violate mass constrain.
Thu Jul  4 16:04:11 2013, (15300120000 clock):	707000 evaluated; 0 wrong controls; 314888 violate mass constrain.
Thu Jul  4 16:04:31 2013, (15319500000 clock):	708000 evaluated; 0 wrong controls; 315408 violate mass constrain.
Thu Jul  4 16:04:52 2013, (15339920000 clock):	709000 evaluated; 0 wrong controls; 315919 violate mass constrain.
Thu Jul  4 16:05:11 2013, (15359010000 clock):	710000 evaluated; 0 wrong controls; 316459 violate mass constrain.
Thu Jul  4 16:05:30 2013, (15377860000 clock):	711000 evaluated; 0 wrong controls; 317027 violate mass constrain.
Thu Jul  4 16:05:49 2013, (15395660000 clock):	712000 evaluated; 0 wrong controls; 317623 violate mass constrain.
Thu Jul  4 16:05:58 2013, (15404450000 clock):	713000 evaluated; 0 wrong controls; 318623 violate mass constrain.
Thu Jul  4 16:06:13 2013, (15419480000 clock):	714000 evaluated; 0 wrong controls; 319378 violate mass constrain.
Thu Jul  4 16:06:37 2013, (15442460000 clock):	715000 evaluated; 0 wrong controls; 319736 violate mass constrain.
Thu Jul  4 16:07:01 2013, (15466130000 clock):	716000 evaluated; 0 wrong controls; 320076 violate mass constrain.
Thu Jul  4 16:07:23 2013, (15488330000 clock):	717000 evaluated; 0 wrong controls; 320503 violate mass constrain.
Thu Jul  4 16:07:45 2013, (15509830000 clock):	718000 evaluated; 0 wrong controls; 320915 violate mass constrain.
Thu Jul  4 16:08:08 2013, (15532100000 clock):	719000 evaluated; 0 wrong controls; 321311 violate mass constrain.
Thu Jul  4 16:08:31 2013, (15554730000 clock):	720000 evaluated; 0 wrong controls; 321731 violate mass constrain.
Thu Jul  4 16:08:52 2013, (15575870000 clock):	721000 evaluated; 0 wrong controls; 322163 violate mass constrain.
Thu Jul  4 16:09:15 2013, (15597730000 clock):	722000 evaluated; 0 wrong controls; 322583 violate mass constrain.
Thu Jul  4 16:09:24 2013, (15606700000 clock):	723000 evaluated; 0 wrong controls; 323583 violate mass constrain.
Thu Jul  4 16:09:36 2013, (15618490000 clock):	724000 evaluated; 0 wrong controls; 324465 violate mass constrain.
Thu Jul  4 16:09:59 2013, (15640850000 clock):	725000 evaluated; 0 wrong controls; 324854 violate mass constrain.
Thu Jul  4 16:10:22 2013, (15663920000 clock):	726000 evaluated; 0 wrong controls; 325225 violate mass constrain.
Thu Jul  4 16:10:45 2013, (15686510000 clock):	727000 evaluated; 0 wrong controls; 325636 violate mass constrain.
Thu Jul  4 16:11:08 2013, (15708620000 clock):	728000 evaluated; 0 wrong controls; 326049 violate mass constrain.
Thu Jul  4 16:11:31 2013, (15731040000 clock):	729000 evaluated; 0 wrong controls; 326465 violate mass constrain.
Thu Jul  4 16:11:55 2013, (15754840000 clock):	730000 evaluated; 0 wrong controls; 326861 violate mass constrain.
Thu Jul  4 16:12:17 2013, (15776910000 clock):	731000 evaluated; 0 wrong controls; 327286 violate mass constrain.
Thu Jul  4 16:12:39 2013, (15797840000 clock):	732000 evaluated; 0 wrong controls; 327763 violate mass constrain.
Thu Jul  4 16:12:49 2013, (15808090000 clock):	733000 evaluated; 0 wrong controls; 328710 violate mass constrain.
Thu Jul  4 16:12:59 2013, (15817240000 clock):	734000 evaluated; 0 wrong controls; 329697 violate mass constrain.
Thu Jul  4 16:13:22 2013, (15840030000 clock):	735000 evaluated; 0 wrong controls; 330081 violate mass constrain.
Thu Jul  4 16:13:47 2013, (15864440000 clock):	736000 evaluated; 0 wrong controls; 330412 violate mass constrain.
Thu Jul  4 16:14:09 2013, (15886640000 clock):	737000 evaluated; 0 wrong controls; 330813 violate mass constrain.
Thu Jul  4 16:14:31 2013, (15907720000 clock):	738000 evaluated; 0 wrong controls; 331260 violate mass constrain.
Thu Jul  4 16:14:52 2013, (15928130000 clock):	739000 evaluated; 0 wrong controls; 331761 violate mass constrain.
Thu Jul  4 16:15:12 2013, (15948150000 clock):	740000 evaluated; 0 wrong controls; 332273 violate mass constrain.
Thu Jul  4 16:15:32 2013, (15967850000 clock):	741000 evaluated; 0 wrong controls; 332783 violate mass constrain.
Thu Jul  4 16:15:53 2013, (15987930000 clock):	742000 evaluated; 0 wrong controls; 333313 violate mass constrain.
Thu Jul  4 16:16:05 2013, (15999630000 clock):	743000 evaluated; 0 wrong controls; 334205 violate mass constrain.
Thu Jul  4 16:16:14 2013, (16008430000 clock):	744000 evaluated; 0 wrong controls; 335205 violate mass constrain.
Thu Jul  4 16:16:33 2013, (16027350000 clock):	745000 evaluated; 0 wrong controls; 335762 violate mass constrain.
Thu Jul  4 16:16:57 2013, (16050420000 clock):	746000 evaluated; 0 wrong controls; 336173 violate mass constrain.
Thu Jul  4 16:17:19 2013, (16071750000 clock):	747000 evaluated; 0 wrong controls; 336633 violate mass constrain.
Thu Jul  4 16:17:41 2013, (16093920000 clock):	748000 evaluated; 0 wrong controls; 337093 violate mass constrain.
Thu Jul  4 16:18:03 2013, (16115780000 clock):	749000 evaluated; 0 wrong controls; 337537 violate mass constrain.
Thu Jul  4 16:18:26 2013, (16137430000 clock):	750000 evaluated; 0 wrong controls; 337989 violate mass constrain.
Thu Jul  4 16:18:46 2013, (16157940000 clock):	751000 evaluated; 0 wrong controls; 338500 violate mass constrain.
Thu Jul  4 16:19:08 2013, (16178720000 clock):	752000 evaluated; 0 wrong controls; 339012 violate mass constrain.
Thu Jul  4 16:19:20 2013, (16190920000 clock):	753000 evaluated; 0 wrong controls; 339867 violate mass constrain.
Thu Jul  4 16:19:31 2013, (16200880000 clock):	754000 evaluated; 0 wrong controls; 340865 violate mass constrain.
Thu Jul  4 16:19:52 2013, (16221890000 clock):	755000 evaluated; 0 wrong controls; 341379 violate mass constrain.
Thu Jul  4 16:20:17 2013, (16246310000 clock):	756000 evaluated; 0 wrong controls; 341717 violate mass constrain.
Thu Jul  4 16:20:41 2013, (16270060000 clock):	757000 evaluated; 0 wrong controls; 342089 violate mass constrain.
Thu Jul  4 16:21:04 2013, (16292810000 clock):	758000 evaluated; 0 wrong controls; 342510 violate mass constrain.
Thu Jul  4 16:21:27 2013, (16315510000 clock):	759000 evaluated; 0 wrong controls; 342944 violate mass constrain.
Thu Jul  4 16:21:49 2013, (16336520000 clock):	760000 evaluated; 0 wrong controls; 343421 violate mass constrain.
Thu Jul  4 16:22:10 2013, (16357290000 clock):	761000 evaluated; 0 wrong controls; 343888 violate mass constrain.
Thu Jul  4 16:22:30 2013, (16377130000 clock):	762000 evaluated; 0 wrong controls; 344430 violate mass constrain.
Thu Jul  4 16:22:44 2013, (16390150000 clock):	763000 evaluated; 0 wrong controls; 345257 violate mass constrain.
Thu Jul  4 16:22:53 2013, (16399130000 clock):	764000 evaluated; 0 wrong controls; 346249 violate mass constrain.
Thu Jul  4 16:23:14 2013, (16419960000 clock):	765000 evaluated; 0 wrong controls; 346741 violate mass constrain.
Thu Jul  4 16:23:37 2013, (16442520000 clock):	766000 evaluated; 0 wrong controls; 347128 violate mass constrain.
Thu Jul  4 16:24:00 2013, (16465080000 clock):	767000 evaluated; 0 wrong controls; 347528 violate mass constrain.
Thu Jul  4 16:24:24 2013, (16488670000 clock):	768000 evaluated; 0 wrong controls; 347891 violate mass constrain.
Thu Jul  4 16:24:48 2013, (16512140000 clock):	769000 evaluated; 0 wrong controls; 348245 violate mass constrain.
Thu Jul  4 16:25:14 2013, (16537540000 clock):	770000 evaluated; 0 wrong controls; 348567 violate mass constrain.
Thu Jul  4 16:25:40 2013, (16562910000 clock):	771000 evaluated; 0 wrong controls; 348856 violate mass constrain.
Thu Jul  4 16:26:04 2013, (16586820000 clock):	772000 evaluated; 0 wrong controls; 349195 violate mass constrain.
Thu Jul  4 16:26:21 2013, (16603650000 clock):	773000 evaluated; 0 wrong controls; 349849 violate mass constrain.
Thu Jul  4 16:26:31 2013, (16612550000 clock):	774000 evaluated; 0 wrong controls; 350848 violate mass constrain.
Thu Jul  4 16:26:49 2013, (16630750000 clock):	775000 evaluated; 0 wrong controls; 351423 violate mass constrain.
Thu Jul  4 16:27:12 2013, (16653190000 clock):	776000 evaluated; 0 wrong controls; 351810 violate mass constrain.
Thu Jul  4 16:27:35 2013, (16675180000 clock):	777000 evaluated; 0 wrong controls; 352228 violate mass constrain.
Thu Jul  4 16:27:56 2013, (16696350000 clock):	778000 evaluated; 0 wrong controls; 352680 violate mass constrain.
Thu Jul  4 16:28:17 2013, (16717110000 clock):	779000 evaluated; 0 wrong controls; 353146 violate mass constrain.
Thu Jul  4 16:28:38 2013, (16737470000 clock):	780000 evaluated; 0 wrong controls; 353610 violate mass constrain.
Thu Jul  4 16:29:00 2013, (16758560000 clock):	781000 evaluated; 0 wrong controls; 354058 violate mass constrain.
Thu Jul  4 16:29:22 2013, (16780590000 clock):	782000 evaluated; 0 wrong controls; 354492 violate mass constrain.
Thu Jul  4 16:29:38 2013, (16795900000 clock):	783000 evaluated; 0 wrong controls; 355216 violate mass constrain.
Thu Jul  4 16:29:47 2013, (16804820000 clock):	784000 evaluated; 0 wrong controls; 356216 violate mass constrain.
Thu Jul  4 16:30:03 2013, (16820470000 clock):	785000 evaluated; 0 wrong controls; 356921 violate mass constrain.
Thu Jul  4 16:30:28 2013, (16844870000 clock):	786000 evaluated; 0 wrong controls; 357274 violate mass constrain.
Thu Jul  4 16:30:51 2013, (16867400000 clock):	787000 evaluated; 0 wrong controls; 357655 violate mass constrain.
Thu Jul  4 16:31:12 2013, (16887640000 clock):	788000 evaluated; 0 wrong controls; 358129 violate mass constrain.
Thu Jul  4 16:31:33 2013, (16908530000 clock):	789000 evaluated; 0 wrong controls; 358597 violate mass constrain.
Thu Jul  4 16:31:53 2013, (16928760000 clock):	790000 evaluated; 0 wrong controls; 359077 violate mass constrain.
Thu Jul  4 16:32:15 2013, (16950250000 clock):	791000 evaluated; 0 wrong controls; 359524 violate mass constrain.
Thu Jul  4 16:32:36 2013, (16970460000 clock):	792000 evaluated; 0 wrong controls; 360011 violate mass constrain.
Thu Jul  4 16:32:53 2013, (16987520000 clock):	793000 evaluated; 0 wrong controls; 360643 violate mass constrain.
Thu Jul  4 16:33:03 2013, (16996350000 clock):	794000 evaluated; 0 wrong controls; 361641 violate mass constrain.
Thu Jul  4 16:33:23 2013, (17016130000 clock):	795000 evaluated; 0 wrong controls; 362168 violate mass constrain.
Thu Jul  4 16:33:46 2013, (17038630000 clock):	796000 evaluated; 0 wrong controls; 362561 violate mass constrain.
Thu Jul  4 16:34:08 2013, (17060320000 clock):	797000 evaluated; 0 wrong controls; 363013 violate mass constrain.
Thu Jul  4 16:34:30 2013, (17082320000 clock):	798000 evaluated; 0 wrong controls; 363438 violate mass constrain.
Thu Jul  4 16:34:52 2013, (17103350000 clock):	799000 evaluated; 0 wrong controls; 363885 violate mass constrain.
Thu Jul  4 16:35:14 2013, (17125170000 clock):	800000 evaluated; 0 wrong controls; 364337 violate mass constrain.
Thu Jul  4 16:35:35 2013, (17145540000 clock):	801000 evaluated; 0 wrong controls; 364832 violate mass constrain.
Thu Jul  4 16:35:55 2013, (17165440000 clock):	802000 evaluated; 0 wrong controls; 365351 violate mass constrain.
Thu Jul  4 16:36:13 2013, (17182900000 clock):	803000 evaluated; 0 wrong controls; 365980 violate mass constrain.
Thu Jul  4 16:36:22 2013, (17191680000 clock):	804000 evaluated; 0 wrong controls; 366979 violate mass constrain.
Thu Jul  4 16:36:40 2013, (17209190000 clock):	805000 evaluated; 0 wrong controls; 367613 violate mass constrain.
Thu Jul  4 16:37:03 2013, (17232190000 clock):	806000 evaluated; 0 wrong controls; 367989 violate mass constrain.
Thu Jul  4 16:37:28 2013, (17256780000 clock):	807000 evaluated; 0 wrong controls; 368324 violate mass constrain.
Thu Jul  4 16:37:52 2013, (17279560000 clock):	808000 evaluated; 0 wrong controls; 368716 violate mass constrain.
